scs_line4a
12469,6.531
12470,6.548
12471,6.566
12472,6.583
12473,6.601
12474,6.618
12475,6.635
12476,6.650
12477,6.670
12478,6.685
12479,6.702
12480,6.720
12481,6.737
12482,6.754
12483,6.772
12484,6.789
12485,6.807
12486,6.824
12487,6.842
12488,6.859
12489,6.877
12490,6.894
12491,6.911
12492,6.929
12493,6.946
12494,6.964
12495,6.981
12496,6.999
12497,7.016
12498,7.034
12499,7.051
12500,7.069
12501,7.086
12502,7.104
12503,7.121
12504,7.139
12505,7.156
12506,7.173
12507,7.191
12508,7.208
12509,7.226
12510,7.243
12511,7.260
12512,7.278
12513,7.295
12514,7.312
12515,7.330
12516,7.347
12517,7.365
12518,7.382
12519,7.399
12520,7.416
12521,7.434
12522,7.451
12523,7.469
12524,7.486
12525,7.503
12526,7.521
12527,7.538
12528,7.555
12529,7.570
12530,7.587
12531,7.607
12532,7.622
12533,7.640
12534,7.657
12535,7.674
12536,7.691
12537,7.709
12538,7.726
12539,7.743
12540,7.761
12541,7.778
12542,7.795
12543,7.813
12544,7.830
12545,7.848
12546,7.865
12547,7.882
12548,7.900
12549,7.917
12550,7.935
12551,7.952
12552,7.970
12553,7.987
12554,8.004
12555,8.022
12556,8.039
12557,8.057
12558,8.074
12559,8.092
12560,8.109
12561,8.126
12562,8.144
12563,8.161
12564,8.179
12565,8.196
12566,8.213
12567,8.231
12568,8.248
12569,8.265
12570,8.283
12571,8.300
12572,8.317
12573,8.335
12574,8.352
12575,8.369
12576,8.387
12577,8.404
12578,8.422
12579,8.439
12580,8.457
12581,8.474
12582,8.491
12583,8.506
12584,8.524
12585,8.544
12586,8.559
12587,8.576
12588,8.593
12589,8.611
12590,8.628
12591,8.646
12592,8.663
12593,8.681
12594,8.698
12595,8.715
12596,8.733
12597,8.750
12598,8.768
12599,8.786
12600,8.803
12601,8.820
12602,8.838
12603,8.855
12604,8.873
12605,8.890
12606,8.908
12607,8.925
12608,8.943
12609,8.961
12610,8.978
12611,8.996
12612,9.013
12613,9.030
12614,9.048
12615,9.066
12616,9.083
12617,9.101
12618,9.118
12619,9.136
12620,9.153
12621,9.171
12622,9.188
12623,9.206
12624,9.223
12625,9.241
12626,9.259
12627,9.276
12628,9.294
12629,9.311
12630,9.329
12631,9.346
12632,9.364
12633,9.381
12634,9.398
12635,9.416
12636,9.433
12637,9.448
12638,9.465
12639,9.483
12640,9.500
12641,9.518
12642,9.535
12643,9.552
12644,9.570
12645,9.587
12646,9.604
12647,9.622
12648,9.639
12649,9.657
12650,9.674
12651,9.691
12652,9.709
12653,9.726
12654,9.744
12655,9.761
12656,9.778
12657,9.796
12658,9.814
12659,9.831
12660,9.849
12661,9.866
12662,9.883
12663,9.901
12664,9.918
12665,9.935
12666,9.953
12667,9.970
12668,9.988
12669,10.005
12670,10.022
12671,10.040
12672,10.058
12673,10.075
12674,10.092
12675,10.110
12676,10.127
12677,10.145
12678,10.162
12679,10.180
12680,10.197
12681,10.215
12682,10.233
12683,10.250
12684,10.268
12685,10.286
12686,10.303
12687,10.321
12688,10.338
12689,10.356
12690,10.374
12691,10.391
12692,10.406
12693,10.426
12694,10.441
12695,10.459
12696,10.477
12697,10.494
12698,10.512
12699,10.529
12700,10.547
12701,10.564
12702,10.582
12703,10.599
12704,10.617
12705,10.635
12706,10.652
12707,10.669
12708,10.688
12709,10.705
12710,10.723
12711,10.740
12712,10.758
12713,10.775
12714,10.793
12715,10.811
12716,10.828
12717,10.846
12718,10.863
12719,10.880
12720,10.898
12721,10.915
12722,10.933
12723,10.950
12724,10.967
12725,10.985
12726,11.002
12727,11.019
12728,11.037
12729,11.054
12730,11.071
12731,11.088
12732,11.106
12733,11.123
12734,11.141
12735,11.158
12736,11.175
12737,11.193
12738,11.210
12739,11.227
12740,11.244
12741,11.262
12742,11.279
12743,11.296
12744,11.314
12745,11.331
12746,11.348
12747,11.365
12748,11.382
12749,11.397
12750,11.414
12751,11.431
12752,11.449
12753,11.466
12754,11.483
12755,11.500
12756,11.518
12757,11.535
12758,11.552
12759,11.569
12760,11.587
12761,11.604
12762,11.621
12763,11.639
12764,11.656
12765,11.673
12766,11.691
12767,11.708
12768,11.725
12769,11.742
12770,11.759
12771,11.776
12772,11.793
12773,11.810
12774,11.827
12775,11.844
12776,11.861
12777,11.878
12778,11.896
12779,11.913
12780,11.930
12781,11.947
12782,11.964
12783,11.982
12784,11.999
12785,12.016
12786,12.034
12787,12.051
12788,12.069
12789,12.086
12790,12.103
12791,12.121
12792,12.138
12793,12.155
12794,12.173
12795,12.190
12796,12.207
12797,12.224
12798,12.242
12799,12.259
12800,12.276
12801,12.294
12802,12.309
12803,12.326
12804,12.344
12805,12.361
12806,12.378
12807,12.396
12808,12.413
12809,12.431
12810,12.448
12811,12.465
12812,12.483
12813,12.500
12814,12.518
12815,12.536
12816,12.553
12817,12.571
12818,12.588
12819,12.606
12820,12.623
12821,12.641
12822,12.658
12823,12.676
12824,12.693
12825,12.710
12826,12.728
12827,12.745
12828,12.762
12829,12.780
12830,12.797
12831,12.815
12832,12.832
12833,12.850
12834,12.867
12835,12.884
12836,12.902
12837,12.920
12838,12.937
12839,12.955
12840,12.972
12841,12.990
12842,13.007
12843,13.025
12844,13.042
12845,13.060
12846,13.077
12847,13.095
12848,13.113
12849,13.130
12850,13.148
12851,13.165
12852,13.183
12853,13.198
12854,13.218
12855,13.233
12856,13.251
12857,13.268
12858,13.285
12859,13.303
12860,13.321
12861,13.339
12862,13.356
12863,13.374
12864,13.392
12865,13.409
12866,13.427
12867,13.445
12868,13.463
12869,13.480
12870,13.498
12871,13.516
12872,13.534
12873,13.552
12874,13.569
12875,13.587
12876,13.605
12877,13.623
12878,13.641
12879,13.658
12880,13.676
12881,13.694
12882,13.712
12883,13.730
12884,13.747
12885,13.765
12886,13.783
12887,13.800
12888,13.818
12889,13.836
12890,13.854
12891,13.872
12892,13.889
12893,13.907
12894,13.925
12895,13.943
12896,13.960
12897,13.978
12898,13.996
12899,14.014
12900,14.031
12901,14.049
12902,14.067
12903,14.085
12904,14.102
12905,14.120
12906,14.136
12907,14.153
12908,14.174
12909,14.191
12910,14.207
12911,14.225
12912,14.242
12913,14.260
12914,14.278
12915,14.296
12916,14.314
12917,14.332
12918,14.350
12919,14.368
12920,14.386
12921,14.404
12922,14.422
12923,14.439
12924,14.457
12925,14.475
12926,14.493
12927,14.511
12928,14.529
12929,14.547
12930,14.565
12931,14.583
12932,14.601
12933,14.619
12934,14.637
12935,14.655
12936,14.673
12937,14.691
12938,14.709
12939,14.727
12940,14.745
12941,14.763
12942,14.781
12943,14.799
12944,14.817
12945,14.835
12946,14.853
12947,14.871
12948,14.889
12949,14.907
12950,14.925
12951,14.943
12952,14.961
12953,14.979
12954,14.997
12955,15.016
12956,15.034
12957,15.052
12958,15.070
12959,15.088
12960,15.106
12961,15.122
12962,15.140
12963,15.158
12964,15.176
12965,15.194
12966,15.213
12967,15.231
12968,15.249
12969,15.267
12970,15.285
12971,15.303
12972,15.322
12973,15.340
12974,15.358
12975,15.376
12976,15.394
12977,15.413
12978,15.431
12979,15.449
12980,15.467
12981,15.485
12982,15.504
12983,15.522
12984,15.540
12985,15.558
12986,15.577
12987,15.595
12988,15.613
12989,15.631
12990,15.650
12991,15.668
12992,15.686
12993,15.704
12994,15.722
12995,15.741
12996,15.759
12997,15.777
12998,15.796
12999,15.814
13000,15.832
13001,15.851
13002,15.869
13003,15.887
13004,15.905
13005,15.924
13006,15.942
13007,15.960
13008,15.978
13009,15.996
13010,16.014
13011,16.032
13012,16.050
13013,16.066
13014,16.084
13015,16.102
13016,16.120
13017,16.138
13018,16.156
13019,16.174
13020,16.192
13021,16.210
13022,16.229
13023,16.247
13024,16.266
13025,16.284
13026,16.302
13027,16.320
13028,16.339
13029,16.357
13030,16.375
13031,16.393
13032,16.411
13033,16.429
13034,16.448
13035,16.466
13036,16.484
13037,16.502
13038,16.520
13039,16.538
13040,16.557
13041,16.574
13042,16.593
13043,16.611
13044,16.629
13045,16.647
13046,16.665
13047,16.683
13048,16.702
13049,16.720
13050,16.738
13051,16.756
13052,16.775
13053,16.792
13054,16.811
13055,16.829
13056,16.847
13057,16.865
13058,16.884
13059,16.902
13060,16.920
13061,16.938
13062,16.955
13063,16.973
13064,16.991
13065,17.009
13066,17.027
13067,17.045
13068,17.064
13069,17.082
13070,17.100
13071,17.119
13072,17.134
13073,17.153
13074,17.171
13075,17.189
13076,17.207
13077,17.225
13078,17.244
13079,17.262
13080,17.280
13081,17.298
13082,17.316
13083,17.334
13084,17.352
13085,17.371
13086,17.389
13087,17.407
13088,17.425
13089,17.443
13090,17.462
13091,17.480
13092,17.498
13093,17.516
13094,17.534
13095,17.552
13096,17.571
13097,17.589
13098,17.607
13099,17.625
13100,17.643
13101,17.662
13102,17.680
13103,17.698
13104,17.717
13105,17.735
13106,17.753
13107,17.771
13108,17.790
13109,17.808
13110,17.826
13111,17.844
13112,17.862
13113,17.880
13114,17.898
13115,17.916
13116,17.934
13117,17.953
13118,17.971
13119,17.989
13120,18.007
13121,18.026
13122,18.044
13123,18.062
13124,18.078
13125,18.096
13126,18.114
13127,18.132
13128,18.151
13129,18.169
13130,18.187
13131,18.205
13132,18.223
13133,18.241
13134,18.260
13135,18.277
13136,18.296
13137,18.314
13138,18.332
13139,18.350
13140,18.368
13141,18.386
13142,18.404
13143,18.422
13144,18.440
13145,18.458
13146,18.476
13147,18.494
13148,18.512
13149,18.530
13150,18.548
13151,18.567
13152,18.585
13153,18.603
13154,18.621
13155,18.639
13156,18.657
13157,18.675
13158,18.693
13159,18.711
13160,18.729
13161,18.748
13162,18.766
13163,18.784
13164,18.802
13165,18.820
13166,18.838
13167,18.856
13168,18.875
13169,18.893
13170,18.911
13171,18.929
13172,18.947
13173,18.965
13174,18.983
13175,19.002
13176,19.020
13177,19.038
13178,19.056
13179,19.071
13180,19.092
13181,19.108
13182,19.126
13183,19.144
13184,19.162
13185,19.181
13186,19.199
13187,19.217
13188,19.235
13189,19.254
13190,19.272
13191,19.290
13192,19.309
13193,19.327
13194,19.345
13195,19.364
13196,19.382
13197,19.400
13198,19.418
13199,19.437
13200,19.455
13201,19.474
13202,19.492
13203,19.510
13204,19.529
13205,19.547
13206,19.565
13207,19.584
13208,19.602
13209,19.620
13210,19.639
13211,19.657
13212,19.675
13213,19.693
13214,19.712
13215,19.730
13216,19.749
13217,19.767
13218,19.785
13219,19.804
13220,19.822
13221,19.840
13222,19.858
13223,19.877
13224,19.895
13225,19.913
13226,19.931
13227,19.949
13228,19.968
13229,19.986
13230,20.001
13231,20.022
13232,20.038
13233,20.056
13234,20.074
13235,20.092
13236,20.111
13237,20.129
13238,20.147
13239,20.165
13240,20.184
13241,20.201
13242,20.219
13243,20.238
13244,20.255
13245,20.274
13246,20.292
13247,20.310
13248,20.328
13249,20.346
13250,20.364
13251,20.382
13252,20.400
13253,20.418
13254,20.436
13255,20.454
13256,20.472
13257,20.491
13258,20.509
13259,20.527
13260,20.545
13261,20.563
13262,20.581
13263,20.599
13264,20.617
13265,20.635
13266,20.654
13267,20.672
13268,20.690
13269,20.708
13270,20.726
13271,20.744
13272,20.762
13273,20.780
13274,20.799
13275,20.817
13276,20.835
13277,20.853
13278,20.872
13279,20.887
13280,20.908
13281,20.924
13282,20.944
13283,20.960
13284,20.981
13285,20.996
13286,21.017
13287,21.033
13288,21.051
13289,21.069
13290,21.087
13291,21.105
13292,21.123
13293,21.141
13294,21.159
13295,21.178
13296,21.196
13297,21.214
13298,21.232
13299,21.250
13300,21.268
13301,21.286
13302,21.304
13303,21.323
13304,21.340
13305,21.359
13306,21.377
13307,21.395
13308,21.413
13309,21.431
13310,21.449
13311,21.467
13312,21.485
13313,21.503
13314,21.521
13315,21.540
13316,21.557
13317,21.576
13318,21.594
13319,21.611
13320,21.630
13321,21.648
13322,21.666
13323,21.684
13324,21.702
13325,21.720
13326,21.738
13327,21.756
13328,21.773
13329,21.792
13330,21.809
13331,21.828
13332,21.843
13333,21.864
13334,21.879
13335,21.899
13336,21.915
13337,21.935
13338,21.951
13339,21.971
13340,21.987
13341,22.005
13342,22.023
13343,22.041
13344,22.059
13345,22.077
13346,22.094
13347,22.112
13348,22.130
13349,22.148
13350,22.166
13351,22.184
13352,22.202
13353,22.220
13354,22.237
13355,22.255
13356,22.273
13357,22.291
13358,22.309
13359,22.327
13360,22.345
13361,22.363
13362,22.381
13363,22.399
